official_parcel_id,objectid_1,pin14,parcel_quality_status,nbh_name,subdiv_name,zoning_jurisdiction_name,planning_jurisdiction_name,dominant_zoning_code_raw,dominant_zoning_general_normalized,zoning_overlap_count,zoning_jurisdiction_overlap_count,dominant_overlap_pct,second_zoning_jurisdiction_name,second_zoning_code_raw,second_overlap_pct,top_two_overlap_pct_gap,zoning_assignment_confidence,zoning_join_status,municipal_zoning_dominates_county_overlap,has_nearly_equal_overlap_split,tiny_sliver_overlap_count,parcel_area_acres_calc
CFS-PARCEL-0149780628,149780628,55392097110000,trusted,HALLSTEAD,HALLSTEAD PHASE 1 MAP 2,Cabarrus County / Unincorporated,,MDR,residential,2,2,0.990696,Concord,R-CO,4.8e-05,0.990647,high,multi_jurisdiction_assigned,False,False,1,0.134434
CFS-PARCEL-0149776982,149776982,55550242080000,trusted,TUCKERS CHASE,TUCKER CHASE MAP 2,Midland,,SFR,unknown,2,2,1.0,Cabarrus County / Unincorporated,LDR,0.009342,0.990658,high,multi_jurisdiction_assigned,True,False,1,0.24369
CFS-PARCEL-0149762126,149762126,55271091160000,review,HARRISBURG SOUTH,,Cabarrus County / Unincorporated,,LDR,residential,2,2,0.99661,Harrisburg,OI,0.005921,0.990689,high,multi_jurisdiction_assigned,False,False,1,5.532296
CFS-PARCEL-0149830191,149830191,56801323600000,trusted,LENTZ HARNESS SHOP RD,PROPERTY OF DORIS E HORTON,Cabarrus County / Unincorporated,Mt. Pleasant,AO,agricultural,3,2,0.991802,Mt. Pleasant,RL,0.001101,0.990701,high,multi_jurisdiction_assigned,False,False,2,53.570838
CFS-PARCEL-0149727441,149727441,45988876150000,review,CHARLOTTE MOTOR SPEEDWAY,,Concord,,PID,unknown,11,2,0.995346,Concord,I-1,0.004637,0.990709,high,multi_jurisdiction_assigned,True,False,10,839.555545
CFS-PARCEL-0149727442,149727442,45988876150000,review,CHARLOTTE MOTOR SPEEDWAY,,Concord,,PID,unknown,11,2,0.995346,Concord,I-1,0.004637,0.990709,high,multi_jurisdiction_assigned,True,False,10,839.555545
CFS-PARCEL-0149750489,149750489,55089156380000,review,ROBERTA MILLS,,Harrisburg,Harrisburg,RE,residential,2,2,0.990716,Concord,RM-2,1e-06,0.990715,high,multi_jurisdiction_assigned,False,False,1,5.324704
CFS-PARCEL-0149768271,149768271,55369216310000,trusted,SOSSOMON SPRINGS,SOSSOMAN SPRINGS,Midland,,SFR,unknown,2,2,1.0,Cabarrus County / Unincorporated,CR,0.00928,0.99072,high,multi_jurisdiction_assigned,True,False,1,0.940088
CFS-PARCEL-0149778605,149778605,55654520920000,trusted,GLENWOOD,THE VILLAGES AT REDBRIDGE GLENWOOD VILLAGE,Locust,,OPS,unknown,4,2,0.994144,Cabarrus County / Unincorporated,AO,0.003403,0.990741,high,multi_jurisdiction_assigned,True,False,3,340.670508
CFS-PARCEL-0149761766,149761766,55270061650000,trusted,HARRISBURG SOUTH,GA MILLER & STEVEN MCELROY,Cabarrus County / Unincorporated,,LDR,residential,2,2,0.99538,Harrisburg,RM,0.00462,0.990761,high,multi_jurisdiction_assigned,False,False,1,7.381934
CFS-PARCEL-0149753676,149753676,55164393250000,review,ROBINSON CHURCH RD SOUTH,MONA MILLER & CURTIS BENNETT,Cabarrus County / Unincorporated,,CR,residential,2,2,0.990813,Harrisburg,OI,0.0,0.990813,high,multi_jurisdiction_assigned,False,False,1,2.399367
CFS-PARCEL-0149759010,149759010,55197129860000,trusted,FRANK LISKE PARK,PARKVIEW,Concord,,RM-2,residential,2,2,0.990825,Cabarrus County / Unincorporated,OI,1e-06,0.990824,high,multi_jurisdiction_assigned,True,False,1,0.30547
CFS-PARCEL-0149759457,149759457,55197129170000,trusted,FRANK LISKE PARK,PARKVIEW,Concord,,RM-2,residential,2,2,0.990833,Cabarrus County / Unincorporated,OI,1e-06,0.990832,high,multi_jurisdiction_assigned,True,False,1,0.31496
CFS-PARCEL-0149732477,149732477,46724425840000,trusted,SUMMERS WALK,SUMMERS WALK,Kannapolis,,R4-CZ,residential,3,2,0.995092,Cabarrus County / Unincorporated,CR,0.004258,0.990834,high,multi_jurisdiction_assigned,True,False,2,0.564953
CFS-PARCEL-0149740128,149740128,46826966730000,review,LAKE HOWELL WATERSHED,,Cabarrus County / Unincorporated,,AO,agricultural,2,2,0.994263,Kannapolis,R1,0.003419,0.990843,high,multi_jurisdiction_assigned,False,False,1,45.0951
CFS-PARCEL-0149753071,149753071,55159978860000,trusted,MONTEROSA,MONTEROSA,Cabarrus County / Unincorporated,,CR,residential,2,2,0.99252,Harrisburg,RL,0.001672,0.990849,high,multi_jurisdiction_assigned,False,False,1,4.369169
CFS-PARCEL-0149777198,149777198,55342290800000,review,BETHEL ELEMENTARY SCHOOL,,Cabarrus County / Unincorporated,,CR,residential,2,2,0.994231,Midland,SFR,0.003339,0.990892,high,multi_jurisdiction_assigned,False,False,1,2.835591
CFS-PARCEL-0149758304,149758304,55184802780000,trusted,PEBBLEBROOK-WOLF MEADOWS,4304 PEBBLEBROOK CIRCLE,Concord,,RM-2,residential,2,2,1.0,Cabarrus County / Unincorporated,MDR,0.009091,0.990909,high,multi_jurisdiction_assigned,True,False,1,1.317044
CFS-PARCEL-0149730582,149730582,46717285620000,trusted,PARKSIDE AT SKYBROOK N,PARKSIDE AT SKYBROOK NORTH PH 3 MAP 3,Concord,,RV-CU,residential,2,2,0.9973,Cabarrus County / Unincorporated,LDR,0.00638,0.990921,high,multi_jurisdiction_assigned,True,False,1,0.6863
CFS-PARCEL-0149777366,149777366,55579012940000,review,REED GOLD MINE,,Cabarrus County / Unincorporated,,AO,agricultural,2,2,0.995614,Midland,AG,0.004689,0.990925,high,multi_jurisdiction_assigned,False,False,1,61.177863
CFS-PARCEL-0149743048,149743048,46934393860000,trusted,JACOBS RIDGE,JACOB'S RIDGE,Kannapolis,,R1,residential,2,2,0.997499,Cabarrus County / Unincorporated,AO,0.006567,0.990931,high,multi_jurisdiction_assigned,True,False,1,1.524385
CFS-PARCEL-0149758230,149758230,55195296860000,trusted,FRANK LISKE PARK,PARKVIEW,Cabarrus County / Unincorporated,,MDR,residential,2,2,0.999998,Concord,RM-2,0.009063,0.990935,high,multi_jurisdiction_assigned,False,False,1,0.402538
CFS-PARCEL-0149776468,149776468,55544879560000,review,DOWNTOWN MIDLAND,,Cabarrus County / Unincorporated,,LDR,residential,3,2,0.994588,Midland,AG,0.003643,0.990945,high,multi_jurisdiction_assigned,False,False,2,16.959493
CFS-PARCEL-0149729714,149729714,46708119910000,trusted,BRIARCREST VILLIAGE,HIGHLAND CREEK,Concord,,R-CO,residential,2,2,1.0,Cabarrus County / Unincorporated,LDR,0.009005,0.990995,high,multi_jurisdiction_assigned,True,False,1,0.361282
CFS-PARCEL-0149729125,149729125,46706990940000,trusted,SKYBROOK,SKYBROOK,Cabarrus County / Unincorporated,,LDR,residential,2,2,1.0,Concord,RV-CD,0.009004,0.990996,high,multi_jurisdiction_assigned,False,False,1,0.283233
CFS-PARCEL-0149738074,149738074,46718669430000,review,POPLAR TENT WEST,,Cabarrus County / Unincorporated,,LDR,residential,2,2,0.991072,Concord,RM-2,1e-06,0.991071,high,multi_jurisdiction_assigned,False,False,1,9.561553
CFS-PARCEL-0149736251,149736251,46810692370000,trusted,MOSS CREEK AREA 4,MOSS CREEK,Concord,,RM-2-CU,residential,2,2,0.995479,Cabarrus County / Unincorporated,OI,0.004384,0.991095,high,multi_jurisdiction_assigned,True,False,1,0.125376
CFS-PARCEL-0149774666,149774666,55467088990000,trusted,FLOWES STORE EAST,TREYBURN S/D,Midland,,AG,agricultural,2,2,0.996006,Cabarrus County / Unincorporated,CR,0.004788,0.991218,high,multi_jurisdiction_assigned,True,False,1,9.201273
CFS-PARCEL-0149767384,149767384,55345425700000,trusted,BETHEL ELEMENTARY SCHOOL,RANDALL MORRISON,Midland,,SFR,unknown,2,2,0.996634,Cabarrus County / Unincorporated,CR,0.0054,0.991233,high,multi_jurisdiction_assigned,True,False,1,2.248083
CFS-PARCEL-0149768829,149768829,55382810960000,trusted,CENTRAL CABARRUS HIGH SCHOOL,THOMAS LEE REID SR,Cabarrus County / Unincorporated,,LDR,residential,2,2,0.998557,Concord,PUD,0.007276,0.991281,high,multi_jurisdiction_assigned,False,False,1,0.673752
CFS-PARCEL-0149759555,149759555,55242626010000,review,CAROLINA RIDGE,CAROLINA RIDGE,Midland,,PRD-CZ,unknown,2,2,0.996644,Cabarrus County / Unincorporated,LI,0.005362,0.991282,high,multi_jurisdiction_assigned,True,False,1,1.321392
CFS-PARCEL-0149759841,149759841,55250761700000,review,ROBINSON CHURCH RD SOUTH,,Harrisburg,,RL,residential,2,2,0.992897,Cabarrus County / Unincorporated,CR,0.001557,0.99134,high,multi_jurisdiction_assigned,True,False,1,97.403501
CFS-PARCEL-0149762101,149762101,55273096120000,trusted,ROBINSON CHURCH RD,BOUNDARY SURVEY ROBERTA GAIL RITCHIE LINKER & THOM,Cabarrus County / Unincorporated,,CR,residential,2,2,1.0,Harrisburg,OI,0.008652,0.991348,high,multi_jurisdiction_assigned,False,False,1,10.804618
CFS-PARCEL-0149732767,149732767,46725636360000,review,FARM AT RIVERPOINTE FRONT,FARM AT RIVERPOINTE,Kannapolis,,R4,residential,2,2,0.99997,Cabarrus County / Unincorporated,CR,0.008621,0.991349,high,multi_jurisdiction_assigned,True,False,1,0.163062
CFS-PARCEL-0149732768,149732768,46725636360000,review,FARM AT RIVERPOINTE FRONT,FARM AT RIVERPOINTE,Kannapolis,,R4,residential,2,2,0.99997,Cabarrus County / Unincorporated,CR,0.008621,0.991349,high,multi_jurisdiction_assigned,True,False,1,0.163062
CFS-PARCEL-0149742041,149742041,46918500940000,trusted,BISCAYNE / TRINITY CHURCH,HIGHWAY 73 PARKWAY,Kannapolis,,R18-CZ,residential,5,2,0.994285,Kannapolis,R18-CZ,0.002893,0.991392,high,multi_jurisdiction_assigned,True,False,4,65.329628
CFS-PARCEL-0149737124,149737124,46708124030000,trusted,BRIARCREST VILLIAGE,HIGHLAND CREEK,Concord,,R-CO,residential,2,2,1.0,Cabarrus County / Unincorporated,LDR,0.008581,0.991419,high,multi_jurisdiction_assigned,True,False,1,0.197361
CFS-PARCEL-0149753171,149753171,55159544280000,trusted,HUNTLEY RIDGE,HUNTLEY RIDGE,Cabarrus County / Unincorporated,,CR,residential,2,2,1.0,Harrisburg,RL,0.008569,0.991431,high,multi_jurisdiction_assigned,False,False,1,2.499864
CFS-PARCEL-0149763470,149763470,55279284600000,review,HILLIARD,,Cabarrus County / Unincorporated,,CR,residential,2,2,0.991453,Concord,PUD,0.0,0.991453,high,multi_jurisdiction_assigned,False,False,1,9.167986
CFS-PARCEL-0149736180,149736180,46809936980000,trusted,POPLAR WOODS,POPLAR WOODS,Cabarrus County / Unincorporated,,HDR-SU,residential,2,2,1.0,Concord,I-1-CU,0.008535,0.991465,high,multi_jurisdiction_assigned,False,False,1,0.208956
CFS-PARCEL-0149765807,149765807,55297198590000,review,HWY 601 / 49,,Concord,,O-I,unknown,4,2,0.999692,Cabarrus County / Unincorporated,OI,0.008176,0.991515,high,multi_jurisdiction_assigned,True,False,3,4.079319
CFS-PARCEL-0149830026,149830026,56715463070000,review,MT PLEASANT OUTSIDE,KELLY HUNTER HARWOOD,Mt. Pleasant,Mt. Pleasant,RL,residential,2,2,0.99778,Cabarrus County / Unincorporated,AO,0.006245,0.991535,high,multi_jurisdiction_assigned,True,False,1,0.052421
CFS-PARCEL-0149778873,149778873,55669136420000,review,REED GOLD MINE,,Cabarrus County / Unincorporated,,AO,agricultural,2,2,0.99805,Locust,OPS,0.006492,0.991558,high,multi_jurisdiction_assigned,False,False,1,62.636442
CFS-PARCEL-0149754396,149754396,55167239220000,review,ROBINSON CHURCH RD SOUTH,,Cabarrus County / Unincorporated,,CR,residential,3,2,1.0,Harrisburg,CZ-RL,0.008429,0.991571,high,multi_jurisdiction_assigned,False,False,2,9.88094
CFS-PARCEL-0149758251,149758251,55196240880000,trusted,FRANK LISKE PARK,PARKVIEW,Concord,,RM-2,residential,2,2,0.991597,Cabarrus County / Unincorporated,OI,0.0,0.991597,high,multi_jurisdiction_assigned,True,False,1,0.247208
CFS-PARCEL-0149759229,149759229,55198162070000,trusted,FRANK LISKE PARK,PICTURE PARK,Concord,,RM-1,residential,2,2,0.991966,Cabarrus County / Unincorporated,LI,0.000366,0.9916,high,multi_jurisdiction_assigned,True,False,1,0.740221
CFS-PARCEL-0149812064,149812064,56224432880000,trusted,OLD EARNHARDT,CABARRUS EXECUTIVE PARK,Concord,Concord,I-1,unknown,3,3,0.999988,Kannapolis,O-I,0.008351,0.991637,high,multi_jurisdiction_assigned,True,False,2,11.107986
CFS-PARCEL-0149734284,149734284,46729380280000,review,DEWEESE,,Cabarrus County / Unincorporated,,CR,residential,3,2,0.999966,Kannapolis,R18-CZ,0.008313,0.991652,high,multi_jurisdiction_assigned,False,False,2,4.633037
CFS-PARCEL-0149783153,149783153,55450033690000,review,FLOWES STORE EAST,,Midland,,SFR,unknown,2,2,0.99766,Cabarrus County / Unincorporated,CR,0.005983,0.991677,high,multi_jurisdiction_assigned,True,False,1,12.182099
CFS-PARCEL-0149783154,149783154,55450033690000,review,FLOWES STORE EAST,,Midland,,SFR,unknown,2,2,0.99766,Cabarrus County / Unincorporated,CR,0.005983,0.991677,high,multi_jurisdiction_assigned,True,False,1,12.182099
CFS-PARCEL-0149779012,149779012,55640650210000,review,DOWNTOWN MIDLAND,,Midland,,AG,agricultural,2,2,0.995986,Cabarrus County / Unincorporated,AO,0.004294,0.991691,high,multi_jurisdiction_assigned,True,False,1,30.540674
CFS-PARCEL-0149737210,149737210,46810967330000,review,POPLAR TENT WEST,,Cabarrus County / Unincorporated,,LDR,residential,3,2,0.991721,Concord,RM-2-CU,5e-06,0.991717,high,multi_jurisdiction_assigned,False,False,2,10.254463
CFS-PARCEL-0149760918,149760918,55262174560000,trusted,HUNTLEY,HUNTLEY,Cabarrus County / Unincorporated,,CR,residential,2,2,0.991754,Harrisburg,CZ-RL,3.1e-05,0.991723,high,multi_jurisdiction_assigned,False,False,1,2.949071
CFS-PARCEL-0149757009,149757009,55181699740000,trusted,ROBERTA MILLS,45.958 AC - COCHRAN ROAD,Concord,,RV,residential,3,2,0.991728,Cabarrus County / Unincorporated,MDR,0.0,0.991728,high,multi_jurisdiction_assigned,True,False,2,0.241908
CFS-PARCEL-0149767337,149767337,55367764480000,review,FLOWES STORE EAST,,Cabarrus County / Unincorporated,,CR,residential,2,2,0.995818,Midland,AG,0.004089,0.991729,high,multi_jurisdiction_assigned,False,False,1,61.839221
CFS-PARCEL-0149752906,149752906,55159984110000,trusted,MONTEROSA,MONTEROSA,Cabarrus County / Unincorporated,,CR,residential,2,2,0.99368,Harrisburg,RL,0.001935,0.991745,high,multi_jurisdiction_assigned,False,False,1,2.81451
CFS-PARCEL-0149730843,149730843,46716707540000,trusted,SKYBROOK VILLAGE,THE VILLAGES AT SKYBROOK NORTH PH 2 MAP 1,Concord,,RV-CD,residential,3,2,0.999992,Cabarrus County / Unincorporated,LDR,0.008239,0.991753,high,multi_jurisdiction_assigned,True,False,2,0.26121
CFS-PARCEL-0149768654,149768654,55375968880000,trusted,ASHEBROOK,ASHEBROOK,Cabarrus County / Unincorporated,,LDR,residential,2,2,1.0,Concord,RC-CD,0.008232,0.991768,high,multi_jurisdiction_assigned,False,False,1,0.226994
CFS-PARCEL-0149827901,149827901,56517067800000,trusted,GREEN ACRES,GREEN ACRES,Mt. Pleasant,,CZ-R-M,unknown,2,2,1.0,Cabarrus County / Unincorporated,CR,0.008223,0.991777,high,multi_jurisdiction_assigned,True,False,1,0.24013
CFS-PARCEL-0149734524,149734524,46800719850000,review,DEWITT,,Cabarrus County / Unincorporated,,LDR,residential,2,2,0.991837,Concord,RV,2e-06,0.991835,high,multi_jurisdiction_assigned,False,False,1,4.599607
CFS-PARCEL-0149730886,149730886,46708125010000,trusted,BRIARCREST VILLIAGE,HIGHLAND CREEK,Concord,,R-CO,residential,2,2,1.0,Cabarrus County / Unincorporated,LDR,0.008157,0.991843,high,multi_jurisdiction_assigned,True,False,1,0.193189
CFS-PARCEL-0149759579,149759579,55246984040000,review,HWY 24 / 27,,Cabarrus County / Unincorporated,,OI,office,3,2,0.999815,Cabarrus County / Unincorporated,CR,0.007957,0.991858,high,multi_jurisdiction_assigned,False,False,2,2.198151
CFS-PARCEL-0149788824,149788824,56049101310000,review,RAINBOW DR,E R G PLASTER,Cabarrus County / Unincorporated,,LDR,residential,2,2,1.0,Kannapolis,R18,0.00813,0.99187,high,multi_jurisdiction_assigned,False,False,1,0.000184
CFS-PARCEL-0149752930,149752930,55160435670000,trusted,KENSINGTON FOREST,KENSINGTON FOREST PH 2 M 3,Harrisburg,,RM,residential,2,2,0.991891,Cabarrus County / Unincorporated,CR,0.0,0.991891,high,multi_jurisdiction_assigned,True,False,1,0.403485
CFS-PARCEL-0149744070,149744070,55058515840000,trusted,GRANTHAM,GRANTHAM PH1,Harrisburg,,CZ-RM,residential,2,2,0.992095,Cabarrus County / Unincorporated,CR,0.000198,0.991897,high,multi_jurisdiction_assigned,True,False,1,0.368545
CFS-PARCEL-0149767075,149767075,55357016270000,review,FLOWES STORE EAST,,Midland,,SFR,unknown,2,2,0.99571,Cabarrus County / Unincorporated,CR,0.003788,0.991923,high,multi_jurisdiction_assigned,True,False,1,0.912002
CFS-PARCEL-0149815208,149815208,56238179710000,trusted,HARBOUR TOWNE,HARBOUR TOWNE,Concord,Concord,RV,residential,5,3,0.999569,Kannapolis,R1,0.007644,0.991924,high,multi_jurisdiction_assigned,True,False,4,10.797592
CFS-PARCEL-0149761690,149761690,55272173400000,review,STOUGH ROAD,,Harrisburg,,OI,office,2,2,0.99594,Cabarrus County / Unincorporated,LDR,0.003996,0.991945,high,multi_jurisdiction_assigned,True,False,1,5.653785
CFS-PARCEL-0149729458,149729458,46706990300000,trusted,SKYBROOK,SKYBROOK,Cabarrus County / Unincorporated,,LDR,residential,2,2,1.0,Concord,RV-CD,0.008051,0.991949,high,multi_jurisdiction_assigned,False,False,1,0.313194
CFS-PARCEL-0149744062,149744062,55057506540000,trusted,GRANTHAM,GRANTHAM PH1,Harrisburg,,CZ-RM,residential,2,2,1.0,Cabarrus County / Unincorporated,CR,0.008011,0.991989,high,multi_jurisdiction_assigned,True,False,1,0.444109
CFS-PARCEL-0149775262,149775262,55455087800000,review,FLOWES STORE EAST,,Midland,,SFR,unknown,3,2,0.994738,Midland,C24/27,0.002722,0.992016,high,multi_jurisdiction_assigned,True,False,2,10.579497
CFS-PARCEL-0149773260,149773260,55440762470000,review,BETHEL ELEMENTARY SCHOOL,,Midland,,SFR,unknown,2,2,0.995961,Cabarrus County / Unincorporated,CR,0.003937,0.992024,high,multi_jurisdiction_assigned,True,False,1,15.681741
CFS-PARCEL-0149758517,149758517,55188471980000,review,STOUGH ROAD,,Cabarrus County / Unincorporated,,LI,industrial,3,3,0.994838,Concord,I-1,0.002812,0.992026,high,multi_jurisdiction_assigned,False,False,2,7.846779
CFS-PARCEL-0149822838,149822838,56409907050000,review,EAST 73 / 49,,Cabarrus County / Unincorporated,,LC,commercial,4,2,0.999935,Cabarrus County / Unincorporated,AO,0.00788,0.992055,high,multi_jurisdiction_assigned,False,False,3,1.239497
CFS-PARCEL-0149735884,149735884,46805976030000,trusted,THE COURTYARDS ON POPLAR TENT,COURTYARDS AT POPLAR TENT,Concord,,RV-CD,residential,2,2,0.995897,Cabarrus County / Unincorporated,LDR,0.003804,0.992093,high,multi_jurisdiction_assigned,True,False,1,0.404292
CFS-PARCEL-0149727472,149727472,45987361620000,review,CHARLOTTE MOTOR SPEEDWAY,,Harrisburg,,EC,industrial,2,2,0.992135,Concord,PID,0.0,0.992135,high,multi_jurisdiction_assigned,False,False,1,2.930509
CFS-PARCEL-0149746121,149746121,46810692040000,trusted,MOSS CREEK AREA 4,MOSS CREEK,Concord,,RM-2-CU,residential,2,2,0.995973,Cabarrus County / Unincorporated,OI,0.003838,0.992136,high,multi_jurisdiction_assigned,True,False,1,0.125378
CFS-PARCEL-0149757322,149757322,55182721000000,trusted,GLENGROVE,GLENGROVE PH 1 PH 3,Concord,,RM-2,residential,2,2,0.992147,Cabarrus County / Unincorporated,MDR,0.0,0.992147,high,multi_jurisdiction_assigned,True,False,1,0.303825
CFS-PARCEL-0149764156,149764156,55281182220000,review,STOUGH ROAD,,Harrisburg,,EC,industrial,6,3,0.996076,Harrisburg,EC,0.003919,0.992156,high,multi_jurisdiction_assigned,True,False,5,105.450033
CFS-PARCEL-0149736004,149736004,46807622390000,trusted,AIRPORT,RIVEROAKS CORPORATE CENTER,Concord,,I-1-CD,unknown,3,2,0.997274,Cabarrus County / Unincorporated,LDR,0.005109,0.992165,high,multi_jurisdiction_assigned,True,False,2,33.021223
CFS-PARCEL-0149753439,149753439,55163420250000,review,ROBINSON CHURCH RD SOUTH,,Cabarrus County / Unincorporated,,CR,residential,2,2,0.996538,Harrisburg,OI,0.004308,0.99223,high,multi_jurisdiction_assigned,False,False,1,15.082187
CFS-PARCEL-0149778956,149778956,55652131250000,review,REED GOLD MINE,,Cabarrus County / Unincorporated,,AO,agricultural,2,2,0.992232,Locust,HC,0.0,0.992232,high,multi_jurisdiction_assigned,False,False,1,19.019486
CFS-PARCEL-0149757289,149757289,55183382000000,review,ALLBURN,ALLBURN,Harrisburg,,CZ-RL,residential,2,2,0.996134,Cabarrus County / Unincorporated,LDR,0.003865,0.992269,high,multi_jurisdiction_assigned,True,False,1,0.275759
CFS-PARCEL-0149757306,149757306,55183382000000,review,ALLBURN,ALLBURN,Harrisburg,,CZ-RL,residential,2,2,0.996134,Cabarrus County / Unincorporated,LDR,0.003865,0.992269,high,multi_jurisdiction_assigned,True,False,1,0.275759
CFS-PARCEL-0149828738,149828738,56800514260000,review,PRUITT FARMS,,Cabarrus County / Unincorporated,,AO,agricultural,2,2,0.992281,Mt. Pleasant,RL,4e-06,0.992278,high,multi_jurisdiction_assigned,False,False,1,2.549919
CFS-PARCEL-0149822328,149822328,56401346200000,trusted,STONEYCREEK,STONEYCREEK,Concord,,RM-1,residential,2,2,0.999803,Cabarrus County / Unincorporated,LDR,0.007517,0.992286,high,multi_jurisdiction_assigned,True,False,1,0.285593
CFS-PARCEL-0149739537,149739537,46822055770000,review,DEWEESE,,Cabarrus County / Unincorporated,,CR,residential,2,2,0.99231,Kannapolis,R8,9e-06,0.9923,high,multi_jurisdiction_assigned,False,False,1,0.975813
CFS-PARCEL-0149741800,149741800,46910102070000,review,POPLAR TENT WEST,,Cabarrus County / Unincorporated,,LDR,residential,2,2,0.996025,Concord,I-1,0.003724,0.9923,high,multi_jurisdiction_assigned,False,False,1,1.863179
CFS-PARCEL-0149769512,149769512,55384209590000,trusted,ST. ANDREWS PLACE / BRAXTON PLACE,ST ANDREWS,Cabarrus County / Unincorporated,,LDR,residential,3,2,0.997314,Cabarrus County / Unincorporated,LDR,0.005005,0.992309,high,multi_jurisdiction_assigned,False,False,2,0.308878
CFS-PARCEL-0149730297,149730297,46707900560000,trusted,SKYBROOK,SKYBROOK,Cabarrus County / Unincorporated,,LDR,residential,2,2,1.0,Concord,RV-CD,0.007669,0.992331,high,multi_jurisdiction_assigned,False,False,1,0.296707
CFS-PARCEL-0149767572,149767572,55340826340000,trusted,HWY 24 / 27,WILLIAM DALE SMITH JR PROPERTY,Midland,,IND,industrial,3,2,0.995911,Midland,C24/27,0.00356,0.99235,high,multi_jurisdiction_assigned,True,False,2,2.541566
CFS-PARCEL-0149760538,149760538,55261455430000,review,ROBINSON CHURCH RD SOUTH,THE CSC GROUP,Harrisburg,,CZ-RL,unknown,2,2,0.995135,Cabarrus County / Unincorporated,CR,0.002782,0.992353,high,multi_jurisdiction_assigned,True,False,1,88.798791
CFS-PARCEL-0149776130,149776130,55494894270000,trusted,LAKE LYNN LODGE,HEGLAR ROAD,Cabarrus County / Unincorporated,,LDR,residential,2,2,0.995449,Concord,RV-CD,0.003069,0.99238,high,multi_jurisdiction_assigned,False,False,1,1.380347
CFS-PARCEL-0149757675,149757675,55188860910000,review,STOUGH ROAD,,Concord,,I-2,unknown,5,2,0.999935,Cabarrus County / Unincorporated,GI,0.007554,0.992381,high,multi_jurisdiction_assigned,True,False,4,13.539009
CFS-PARCEL-0149735009,149735009,46804018370000,trusted,GRANARY OAKS,GRANARY OAKS,Concord,,RM-2-CD,residential,2,2,1.0,Cabarrus County / Unincorporated,LDR,0.007603,0.992397,high,multi_jurisdiction_assigned,True,False,1,0.65897
CFS-PARCEL-0149759775,149759775,55243816530000,review,CAROLINA RIDGE,CAROLINA RIDGE,Midland,,PRD-CZ,unknown,2,2,0.997427,Cabarrus County / Unincorporated,CR,0.005026,0.992401,high,multi_jurisdiction_assigned,True,False,1,6.616986
