permit_id,permit_number,parcel_number,parcel_number_normalized,official_parcel_id,objectid_1,pin14,permit_date,activity_year,permit_code,permit_type,work_type,permit_status,parcel_quality_status,valuation_band,parcel_size_category,zoning_jurisdiction_name,dominant_zoning_code_raw,dominant_zoning_general_normalized,zoning_assignment_confidence,governance_warning_categories,relationship_method,relationship_confidence
5261229,BU2025-01337,56115284810000,56115284810000,CFS-PARCEL-0149792599,149792599,56115284810000,2025-05-05,2025,N,NEW CONSTRUCTION,Residential New,CLOSED,review,high,residential_standard,Concord,RV-CD,residential,high,['safe_for_dashboard'],exact_pin14,low
5263947,BU2025-03156,56132260090000,56132260090000,CFS-PARCEL-0149806094,149806094,56132260090000,2025-10-17,2025,N,NEW CONSTRUCTION,Residential New,ISSUED,review,low,residential_standard,Kannapolis,R4,residential,high,['safe_for_dashboard'],exact_pin14,low
5263947,BU2025-03156,56132260090000,56132260090000,CFS-PARCEL-0149806095,149806095,56132260090000,2025-10-17,2025,N,NEW CONSTRUCTION,Residential New,ISSUED,review,low,residential_standard,Kannapolis,R4,residential,high,['safe_for_dashboard'],exact_pin14,low
5266447,BU2023-03943,45895596700000,45895596700000,CFS-PARCEL-0149726989,149726989,45895596700000,2023-10-24,2023,O,OTHER,Commercial Sign,ISSUED,review,luxury,residential_standard,Concord,C-2,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5266447,BU2023-03943,45895596700000,45895596700000,CFS-PARCEL-0149726990,149726990,45895596700000,2023-10-24,2023,O,OTHER,Commercial Sign,ISSUED,review,luxury,residential_standard,Concord,C-2,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5266448,BU2023-03384,45895596700000,45895596700000,CFS-PARCEL-0149726989,149726989,45895596700000,2023-09-06,2023,U,UPFIT,Commercial Upfit,INSPECTIONS,review,luxury,residential_standard,Concord,C-2,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5266448,BU2023-03384,45895596700000,45895596700000,CFS-PARCEL-0149726990,149726990,45895596700000,2023-09-06,2023,U,UPFIT,Commercial Upfit,INSPECTIONS,review,luxury,residential_standard,Concord,C-2,unknown,high,['jurisdiction_code_semantics_review'],exact_pin14,low
5266492,BU2022-03827,56005303600000,56005303600000,CFS-PARCEL-0149782253,149782253,56005303600000,2022-10-21,2022,U,UPFIT,Commercial Upfit,CLOSED,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266492,BU2022-03827,56005303600000,56005303600000,CFS-PARCEL-0149782254,149782254,56005303600000,2022-10-21,2022,U,UPFIT,Commercial Upfit,CLOSED,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266492,BU2022-03827,56005303600000,56005303600000,CFS-PARCEL-0149782270,149782270,56005303600000,2022-10-21,2022,U,UPFIT,Commercial Upfit,CLOSED,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266493,BU2022-02465,56005303600000,56005303600000,CFS-PARCEL-0149782253,149782253,56005303600000,2022-07-07,2022,O,OTHER,Commercial Sign,CLOSED,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266493,BU2022-02465,56005303600000,56005303600000,CFS-PARCEL-0149782254,149782254,56005303600000,2022-07-07,2022,O,OTHER,Commercial Sign,CLOSED,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266493,BU2022-02465,56005303600000,56005303600000,CFS-PARCEL-0149782270,149782270,56005303600000,2022-07-07,2022,O,OTHER,Commercial Sign,CLOSED,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266494,2022-00535,56005303600000,56005303600000,CFS-PARCEL-0149782253,149782253,56005303600000,2022-02-15,2022,O,OTHER,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266494,2022-00535,56005303600000,56005303600000,CFS-PARCEL-0149782254,149782254,56005303600000,2022-02-15,2022,O,OTHER,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266494,2022-00535,56005303600000,56005303600000,CFS-PARCEL-0149782270,149782270,56005303600000,2022-02-15,2022,O,OTHER,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266495,2017-02463,56005303600000,56005303600000,CFS-PARCEL-0149782253,149782253,56005303600000,2017-09-21,2017,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266495,2017-02463,56005303600000,56005303600000,CFS-PARCEL-0149782254,149782254,56005303600000,2017-09-21,2017,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266495,2017-02463,56005303600000,56005303600000,CFS-PARCEL-0149782270,149782270,56005303600000,2017-09-21,2017,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266496,2016-02941,56005303600000,56005303600000,CFS-PARCEL-0149782253,149782253,56005303600000,2016-12-01,2016,U,UPFIT,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266496,2016-02941,56005303600000,56005303600000,CFS-PARCEL-0149782254,149782254,56005303600000,2016-12-01,2016,U,UPFIT,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266496,2016-02941,56005303600000,56005303600000,CFS-PARCEL-0149782270,149782270,56005303600000,2016-12-01,2016,U,UPFIT,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266497,2016-01174,56005303600000,56005303600000,CFS-PARCEL-0149782253,149782253,56005303600000,2016-06-09,2016,U,UPFIT,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266497,2016-01174,56005303600000,56005303600000,CFS-PARCEL-0149782254,149782254,56005303600000,2016-06-09,2016,U,UPFIT,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266497,2016-01174,56005303600000,56005303600000,CFS-PARCEL-0149782270,149782270,56005303600000,2016-06-09,2016,U,UPFIT,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266498,2016-00881,56005303600000,56005303600000,CFS-PARCEL-0149782253,149782253,56005303600000,2016-05-25,2016,U,UPFIT,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266498,2016-00881,56005303600000,56005303600000,CFS-PARCEL-0149782254,149782254,56005303600000,2016-05-25,2016,U,UPFIT,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266498,2016-00881,56005303600000,56005303600000,CFS-PARCEL-0149782270,149782270,56005303600000,2016-05-25,2016,U,UPFIT,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266499,2016-00524,56005303600000,56005303600000,CFS-PARCEL-0149782253,149782253,56005303600000,2016-04-22,2016,U,UPFIT,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266499,2016-00524,56005303600000,56005303600000,CFS-PARCEL-0149782254,149782254,56005303600000,2016-04-22,2016,U,UPFIT,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266499,2016-00524,56005303600000,56005303600000,CFS-PARCEL-0149782270,149782270,56005303600000,2016-04-22,2016,U,UPFIT,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266500,2016-00777,56005303600000,56005303600000,CFS-PARCEL-0149782253,149782253,56005303600000,2016-03-29,2016,O,OTHER,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266500,2016-00777,56005303600000,56005303600000,CFS-PARCEL-0149782254,149782254,56005303600000,2016-03-29,2016,O,OTHER,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266500,2016-00777,56005303600000,56005303600000,CFS-PARCEL-0149782270,149782270,56005303600000,2016-03-29,2016,O,OTHER,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266501,2015-02233,56005303600000,56005303600000,CFS-PARCEL-0149782253,149782253,56005303600000,2015-12-28,2015,U,UPFIT,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266501,2015-02233,56005303600000,56005303600000,CFS-PARCEL-0149782254,149782254,56005303600000,2015-12-28,2015,U,UPFIT,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266501,2015-02233,56005303600000,56005303600000,CFS-PARCEL-0149782270,149782270,56005303600000,2015-12-28,2015,U,UPFIT,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266502,2015-02809,56005303600000,56005303600000,CFS-PARCEL-0149782253,149782253,56005303600000,2015-11-16,2015,U,UPFIT,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266502,2015-02809,56005303600000,56005303600000,CFS-PARCEL-0149782254,149782254,56005303600000,2015-11-16,2015,U,UPFIT,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266502,2015-02809,56005303600000,56005303600000,CFS-PARCEL-0149782270,149782270,56005303600000,2015-11-16,2015,U,UPFIT,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266503,2015-02796,56005303600000,56005303600000,CFS-PARCEL-0149782253,149782253,56005303600000,2015-10-26,2015,O,OTHER,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266503,2015-02796,56005303600000,56005303600000,CFS-PARCEL-0149782254,149782254,56005303600000,2015-10-26,2015,O,OTHER,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266503,2015-02796,56005303600000,56005303600000,CFS-PARCEL-0149782270,149782270,56005303600000,2015-10-26,2015,O,OTHER,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266504,2015-02200,56005303600000,56005303600000,CFS-PARCEL-0149782253,149782253,56005303600000,2015-10-22,2015,U,UPFIT,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266504,2015-02200,56005303600000,56005303600000,CFS-PARCEL-0149782254,149782254,56005303600000,2015-10-22,2015,U,UPFIT,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266504,2015-02200,56005303600000,56005303600000,CFS-PARCEL-0149782270,149782270,56005303600000,2015-10-22,2015,U,UPFIT,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266505,2015-02715,56005303600000,56005303600000,CFS-PARCEL-0149782253,149782253,56005303600000,2015-10-16,2015,O,OTHER,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266505,2015-02715,56005303600000,56005303600000,CFS-PARCEL-0149782254,149782254,56005303600000,2015-10-16,2015,O,OTHER,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266505,2015-02715,56005303600000,56005303600000,CFS-PARCEL-0149782270,149782270,56005303600000,2015-10-16,2015,O,OTHER,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266506,2015-02183,56005303600000,56005303600000,CFS-PARCEL-0149782253,149782253,56005303600000,2015-08-20,2015,O,OTHER,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266506,2015-02183,56005303600000,56005303600000,CFS-PARCEL-0149782254,149782254,56005303600000,2015-08-20,2015,O,OTHER,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266506,2015-02183,56005303600000,56005303600000,CFS-PARCEL-0149782270,149782270,56005303600000,2015-08-20,2015,O,OTHER,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266507,2015-00677,56005303600000,56005303600000,CFS-PARCEL-0149782253,149782253,56005303600000,2015-03-26,2015,O,OTHER,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266507,2015-00677,56005303600000,56005303600000,CFS-PARCEL-0149782254,149782254,56005303600000,2015-03-26,2015,O,OTHER,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266507,2015-00677,56005303600000,56005303600000,CFS-PARCEL-0149782270,149782270,56005303600000,2015-03-26,2015,O,OTHER,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266508,2014-02306,56005303600000,56005303600000,CFS-PARCEL-0149782253,149782253,56005303600000,2015-02-05,2015,O,OTHER,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266508,2014-02306,56005303600000,56005303600000,CFS-PARCEL-0149782254,149782254,56005303600000,2015-02-05,2015,O,OTHER,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266508,2014-02306,56005303600000,56005303600000,CFS-PARCEL-0149782270,149782270,56005303600000,2015-02-05,2015,O,OTHER,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266509,2014-01946,56005303600000,56005303600000,CFS-PARCEL-0149782253,149782253,56005303600000,2015-01-30,2015,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266509,2014-01946,56005303600000,56005303600000,CFS-PARCEL-0149782254,149782254,56005303600000,2015-01-30,2015,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266509,2014-01946,56005303600000,56005303600000,CFS-PARCEL-0149782270,149782270,56005303600000,2015-01-30,2015,C,COMMERCIAL NEW CONSTRUCTION,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266510,2014-02305,56005303600000,56005303600000,CFS-PARCEL-0149782253,149782253,56005303600000,2015-01-30,2015,O,OTHER,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266510,2014-02305,56005303600000,56005303600000,CFS-PARCEL-0149782254,149782254,56005303600000,2015-01-30,2015,O,OTHER,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266510,2014-02305,56005303600000,56005303600000,CFS-PARCEL-0149782270,149782270,56005303600000,2015-01-30,2015,O,OTHER,,,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
5266511,BU2024-03987,56005303600000,56005303600000,CFS-PARCEL-0149782253,149782253,56005303600000,2024-11-21,2024,U,UPFIT,Commercial Upfit,CLOSED,review,ultra_high,commercial_large,Concord,C-2-CD,unknown,high,"['review_sliver_overlap', 'jurisdiction_code_semantics_review']",exact_pin14,low
