official_parcel_id,objectid_1,pin14,subdiv_name,nbh_name,parcel_quality_status,valuation_band,parcel_size_category,zoning_jurisdiction_name,planning_jurisdiction_name,dominant_zoning_code_raw,dominant_zoning_general_normalized,zoning_assignment_confidence,primary_governance_warning,total_permit_count,first_permit_date,latest_permit_date,active_year_count,recent_permit_count_1yr,recent_permit_count_3yr,total_permit_amount,avg_permit_amount,dominant_permit_type,dominant_work_type,latest_permit_status,ambiguous_permit_count,has_unmatched_or_ambiguous_permit_flag,co_date_future_outlier_count,development_activity_score,development_activity_class
CFS-PARCEL-0149726703,149726703,45899263000000,THE MARKETPLACE AT CONCORD MILLS,CONCORD MILLS,trusted,ultra_high,estate,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,8,2006-05-01,2025-01-08,6,2,4,80800.0,26933.333333333332,other,commercial_repair,inspections,0,False,0,90.72,very_high_activity
CFS-PARCEL-0149813736,149813736,56208883110000,SHELBY BROTHERS & HC LANDLORD,DOWNTOWN CONCORD,trusted,luxury,residential_standard,Concord,,CC,commercial,high,safe_for_dashboard,5,2017-04-24,2025-11-14,2,4,4,1650000.0,412500.0,upfit,commercial_upfit,closed,0,False,0,90.65,very_high_activity
CFS-PARCEL-0149753703,149753703,55165212580000,TRAMORE,TRAMORE,trusted,high,residential_standard,Harrisburg,,CZ-RM,unknown,high,jurisdiction_code_semantics_review,8,2015-04-30,2025-01-16,3,1,7,353283.0,88320.75,other,commercial_sign,closed,0,False,0,90.64,very_high_activity
CFS-PARCEL-0149752484,149752484,55053761620000,HOLCOMB WOODS PH1 MP1,HOLCOMB WOODS,trusted,high,residential_standard,Harrisburg,,CZ-RH,residential,high,safe_for_dashboard,17,2017-03-29,2018-07-09,2,0,0,1351946.0,79526.23529411765,other,,,0,False,0,90.39,very_high_activity
CFS-PARCEL-0149780431,149780431,55694648110000,COLD SPRINGS MHP,MT PLEASANT HIGH SCHOOL,trusted,luxury,commercial_large,Cabarrus County / Unincorporated,,CR,residential,high,safe_for_dashboard,13,2004-03-01,2024-06-18,4,0,4,61800.0,6180.0,other,residential_mobile,inspections,0,False,0,90.37,very_high_activity
CFS-PARCEL-0149786549,149786549,56026051100000,NO SUBDIVISION,NORTHWEST CABARRUS SCHOOL,review,ultra_high,commercial_large,Kannapolis,,R18,residential,high,review_sliver_overlap,11,2009-01-01,2023-11-07,2,0,7,60999.98,8714.282857142856,other,commercial_repair,issued,0,False,0,90.36,very_high_activity
CFS-PARCEL-0149760035,149760035,55198962310000,,CONCORD PARKWAY SOUTH,review,unknown,extreme_large,Concord,,I-2,unknown,high,review_sliver_overlap,15,2015-04-01,2020-04-20,5,0,0,5123199.0,341546.6,other,,,0,False,0,90.0,very_high_activity
CFS-PARCEL-0149784257,149784257,56016443100000,INTERNATIONAL BUS PK LOT 1 PHASE 2 MAP 1,INTERNATIONAL BUSINESS PARK,trusted,ultra_high,commercial_large,Concord,,I-2,unknown,high,jurisdiction_code_semantics_review,14,2007-07-01,2018-08-02,7,0,0,7353000.0,1225500.0,commercial_new_construction,,,0,False,0,90.0,very_high_activity
CFS-PARCEL-0149803885,149803885,56204434980000,,CABARRUS/MCGILL,review,ultra_high,commercial_large,Concord,,O-I,unknown,low,review_low_confidence,10,2020-08-05,2025-07-03,5,1,3,6666478.0,666647.8,other,commercial_upfit,closed,0,False,0,90.0,very_high_activity
CFS-PARCEL-0149772044,149772044,55393666570000,,HWY 601 / 49,review,ultra_high,commercial_large,Concord,Concord,I-2,unknown,high,review_sliver_overlap,6,2017-10-17,2025-10-16,3,3,4,14526630.0,2905326.0,commercial_new_construction,commercial_demolition,closed,0,False,0,90.0,very_high_activity
CFS-PARCEL-0149753190,149753190,55160525850000,TOWN OF HARRISBURG,HARRISBURG SOUTH,review,medium,estate,Harrisburg,,RM,residential,medium,review_multi_jurisdiction,8,2015-03-31,2025-11-07,7,2,3,183375.0,22921.875,other,commercial_repair,closed,8,True,0,89.79,very_high_activity
CFS-PARCEL-0149753191,149753191,55160525850000,TOWN OF HARRISBURG,HARRISBURG SOUTH,review,medium,estate,Harrisburg,,RM,residential,medium,review_multi_jurisdiction,8,2015-03-31,2025-11-07,7,2,3,183375.0,22921.875,other,commercial_repair,closed,8,True,0,89.79,very_high_activity
CFS-PARCEL-0149808822,149808822,56216278250000,,BROOKWOOD NORTH,review,luxury,residential_standard,Concord,,RC,unknown,high,jurisdiction_code_semantics_review,10,2014-01-30,2024-01-04,2,0,7,833000.0,119000.0,other,commercial_repair,inspections,0,False,0,89.76,very_high_activity
CFS-PARCEL-0149726315,149726315,45894630620000,CHRISTENBURY CORNERS NE QUADRANT PH 1,CONCORD MILLS,trusted,ultra_high,residential_standard,Concord,,MX-CC2,mixed_use,high,safe_for_dashboard,15,2014-11-14,2022-08-10,5,0,0,2898225.34,193215.02266666666,commercial_new_construction,commercial_upfit,inspections,0,False,0,89.39,very_high_activity
CFS-PARCEL-0149772621,149772621,55397383670000,2.213AC US HWY 601 & ZION CH RD,HWY 601 / 49,trusted,luxury,residential_standard,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,12,2007-04-01,2025-06-30,7,1,1,113000.0,22600.0,commercial_new_construction,commercial_sign,closed,0,False,0,89.16,very_high_activity
CFS-PARCEL-0149820886,149820886,56230408030000,,NORTH CANNON BLVD,review,luxury,estate,Kannapolis,,GC,commercial,high,review_sliver_overlap,12,2006-10-01,2024-03-21,8,0,2,352772.0,70554.4,other,commercial_sign,inspections,0,False,0,88.64,very_high_activity
CFS-PARCEL-0149783059,149783059,56008278680000,,CONCORD PARKWAY SOUTH,review,ultra_high,commercial_large,Concord,,O-I,unknown,high,review_sliver_overlap,11,2007-01-01,2024-07-02,9,0,2,1600280.0,177808.88888888888,other,commercial_upfit,closed,0,False,0,88.61,very_high_activity
CFS-PARCEL-0149791208,149791208,56113751810000,,HERTFORDSHIRE,review,ultra_high,commercial_large,Concord,,RC,unknown,high,review_sliver_overlap,17,2010-08-19,2016-06-27,3,0,0,72899.0,18224.75,upfit,,,0,False,0,88.59,very_high_activity
CFS-PARCEL-0149781892,149781892,56004805840000,CODDLE CREEK MARKET,GEORGE LILES PARKWAY,trusted,luxury,residential_standard,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,16,2012-07-20,2022-06-16,3,0,0,1199329.0,299832.25,commercial_new_construction,commercial_wall,,0,False,0,88.24,very_high_activity
CFS-PARCEL-0149741408,149741408,46907740820000,497 & 529 WOODHAVEN PLACE NW,AIRPORT,trusted,ultra_high,estate,Concord,,I-1,unknown,high,review_sliver_overlap,5,2024-09-19,2025-07-30,2,4,5,9400.0,1880.0,other,commercial_sign,closed,0,False,0,87.92,very_high_activity
CFS-PARCEL-0149733296,149733296,46733930650000,BOULDER RUN,DEWEESE,trusted,medium,estate,Cabarrus County / Unincorporated,,AO,agricultural,high,safe_for_dashboard,11,2017-03-24,2025-07-25,6,1,2,189508.0,18950.8,other,commercial_upfit,closed,0,False,0,87.83,very_high_activity
CFS-PARCEL-0149726646,149726646,45895538230000,CENTER AT KINGS GRANT CROSSING II,CONCORD MILLS,trusted,luxury,residential_standard,Concord,,C-2,unknown,high,review_sliver_overlap,15,2008-03-01,2022-11-02,6,0,0,154500.0,25750.0,commercial_new_construction,commercial_sign,issued,0,False,0,87.57,very_high_activity
CFS-PARCEL-0149808295,149808295,56211827970000,,NE MEDICAL CENTER,review,luxury,residential_standard,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,11,2008-02-01,2025-05-29,7,1,1,560883.0,70110.375,other,commercial_repair,closed,0,False,0,87.25,very_high_activity
CFS-PARCEL-0149726304,149726304,45893692210000,QUIKTRIP NO 1021,CONCORD MILLS,trusted,ultra_high,estate,Concord,,MX-CC2,mixed_use,high,safe_for_dashboard,8,2017-02-22,2025-12-09,4,2,3,2522206.0,315275.75,upfit,commercial_upfit,inspections,0,False,0,87.21,very_high_activity
CFS-PARCEL-0149784354,149784354,56015640740000,INTERNAIONAL BUSINESS PARK,INTERNATIONAL BUSINESS PARK,trusted,ultra_high,commercial_large,Concord,,I-1,unknown,high,review_sliver_overlap,12,2014-11-21,2023-09-19,6,0,2,2389354.0,217214.0,other,commercial_new,issued,0,False,0,87.13,very_high_activity
CFS-PARCEL-0149828039,149828039,56718015270000,THREADGILL PROPERTY,MT PLEASANT OUTSIDE,review,luxury,commercial_large,Mt. Pleasant,Mt. Pleasant,RL,residential,high,review_multi_jurisdiction,16,2012-08-06,2021-02-26,4,0,0,103502.0,51751.0,extra_feature,,,16,True,0,87.04,very_high_activity
CFS-PARCEL-0149828076,149828076,56718015270000,THREADGILL PROPERTY,MT PLEASANT OUTSIDE,review,luxury,commercial_large,Mt. Pleasant,Mt. Pleasant,RL,residential,high,review_multi_jurisdiction,16,2012-08-06,2021-02-26,4,0,0,103502.0,51751.0,extra_feature,,,16,True,0,87.04,very_high_activity
CFS-PARCEL-0149745158,149745158,55061209020000,FARMINGTON PH1 MAP 1 REVISED,BROOKDALE AT PLAZA RD,review,luxury,residential_standard,Harrisburg,,PUD,unknown,high,review_sliver_overlap,9,2022-07-25,2023-09-12,2,0,7,2192683.0,243631.44444444444,upfit,commercial_upfit,issued,9,True,0,87.02,very_high_activity
CFS-PARCEL-0149745159,149745159,55061209020000,FARMINGTON PH1 MAP 1 REVISED,BROOKDALE AT PLAZA RD,review,luxury,residential_standard,Harrisburg,,PUD,unknown,high,review_sliver_overlap,9,2022-07-25,2023-09-12,2,0,7,2192683.0,243631.44444444444,upfit,commercial_upfit,issued,9,True,0,87.02,very_high_activity
CFS-PARCEL-0149811300,149811300,56223244710000,CABARRUS EXECUTIVE PARK,OLD EARNHARDT,trusted,high,residential_standard,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,9,2003-08-01,2025-02-17,5,1,4,339000.0,84750.0,commercial_new_construction,commercial_upfit,closed,0,False,0,86.59,very_high_activity
CFS-PARCEL-0149806805,149806805,56210458510000,MARTHA R FURR& JA FURR,CONCORD PARKWAY NORTH,trusted,luxury,estate,Concord,,C-2,unknown,high,review_sliver_overlap,8,2011-10-28,2025-12-08,5,2,3,256860.0,51372.0,upfit,commercial_upfit,inspections,0,False,0,86.23,very_high_activity
CFS-PARCEL-0149741092,149741092,46907973010000,AFTON RIDGE PH III MAP II,GEORGE LILES PARKWAY,trusted,ultra_high,commercial_large,Kannapolis,,CD,unknown,high,review_multi_jurisdiction,12,2014-05-02,2024-02-08,7,0,1,10267330.0,1140814.4444444445,upfit,commercial_upfit,closed,0,False,0,86.0,very_high_activity
CFS-PARCEL-0149784288,149784288,56014424370000,INTERNAIONAL BUSINESS PARK,INTERNATIONAL BUSINESS PARK,trusted,ultra_high,commercial_large,Concord,,I-2,unknown,medium,review_sliver_overlap,10,2016-02-26,2025-04-30,5,1,2,22538020.0,2504224.4444444445,other,commercial_upfit,closed,0,False,0,86.0,very_high_activity
CFS-PARCEL-0149793136,149793136,56015331620000,INTERNATIONAL BUS PK,INTERNATIONAL BUSINESS PARK,trusted,ultra_high,commercial_large,Concord,,I-2,unknown,high,jurisdiction_code_semantics_review,10,2010-11-29,2025-08-15,7,1,1,10173000.0,2034600.0,commercial_new_construction,commercial_upfit,closed,0,False,0,86.0,very_high_activity
CFS-PARCEL-0149748239,149748239,46815973980000,ODELL CORNERS,WEST CABARRUS,trusted,luxury,estate,Concord,,PUD,unknown,high,jurisdiction_code_semantics_review,7,2021-05-18,2025-01-23,5,1,5,5194819.9,865803.3166666667,commercial_new_construction,commercial_new,closed,0,False,0,86.0,very_high_activity
CFS-PARCEL-0149820930,149820930,56336874780000,5700 ROYCE ST & 2989 BRANTLEY RD,I-85 AT LANE STREET,trusted,ultra_high,commercial_large,Kannapolis,,LI-CZ,industrial,high,review_multi_jurisdiction,6,2021-09-07,2025-10-22,3,3,3,33554498.0,5592416.333333333,upfit,commercial_upfit,issued,0,False,0,86.0,very_high_activity
CFS-PARCEL-0149752516,149752516,55094201610000,TRIBEK - MORRIS TRACT INDUSTRIAL,CONCORD PARKWAY SOUTH,review,ultra_high,commercial_large,Concord,,I-1-CD,unknown,high,review_sliver_overlap,4,2025-03-31,2025-05-22,1,4,4,13121571.0,3280392.75,commercial_new_construction,commercial_new,inspections,4,True,0,86.0,very_high_activity
CFS-PARCEL-0149752524,149752524,55094201610000,TRIBEK - MORRIS TRACT INDUSTRIAL,CONCORD PARKWAY SOUTH,review,ultra_high,commercial_large,Concord,,I-1-CD,unknown,high,review_sliver_overlap,4,2025-03-31,2025-05-22,1,4,4,13121571.0,3280392.75,commercial_new_construction,commercial_new,inspections,4,True,0,86.0,very_high_activity
CFS-PARCEL-0149811532,149811532,56223087780000,,NE MEDICAL CENTER,review,ultra_high,estate,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,13,2003-06-01,2024-01-26,6,0,1,939218.0,117402.25,other,commercial_repair,issued,13,True,0,85.92,very_high_activity
CFS-PARCEL-0149811540,149811540,56223087780000,,NE MEDICAL CENTER,review,ultra_high,estate,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,13,2003-06-01,2024-01-26,6,0,1,939218.0,117402.25,other,commercial_repair,issued,13,True,0,85.92,very_high_activity
CFS-PARCEL-0149811541,149811541,56223087780000,,NE MEDICAL CENTER,review,ultra_high,estate,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,13,2003-06-01,2024-01-26,6,0,1,939218.0,117402.25,other,commercial_repair,issued,13,True,0,85.92,very_high_activity
CFS-PARCEL-0149811542,149811542,56223087780000,,NE MEDICAL CENTER,review,ultra_high,estate,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,13,2003-06-01,2024-01-26,6,0,1,939218.0,117402.25,other,commercial_repair,issued,13,True,0,85.92,very_high_activity
CFS-PARCEL-0149808229,149808229,56215172600000,5.089 AC - PEACHTREE AVENUE NW REVISED,AURORA LOCKE,trusted,luxury,estate,Concord,,PUD,unknown,high,review_sliver_overlap,4,2025-05-27,2025-05-27,1,4,4,3858749.0,964687.25,commercial_new_construction,commercial_new,inspections,0,False,0,85.76,very_high_activity
CFS-PARCEL-0149727488,149727488,45989396020000,CMS INDUSTRIAL PARK,CHARLOTTE MOTOR SPEEDWAY,trusted,luxury,estate,Harrisburg,,EC,industrial,high,review_multi_jurisdiction,7,2015-08-25,2025-07-23,3,2,4,3632735.91,518962.27285714285,demolition,commercial_upfit,closed,0,False,0,85.68,very_high_activity
CFS-PARCEL-0149801077,149801077,56118390090000,,CONCORD PARKWAY NORTH,review,luxury,estate,Concord,,C-2,unknown,high,review_sliver_overlap,9,2007-10-01,2025-09-12,7,1,3,167600.0,41900.0,commercial_new_construction,commercial_abc_store,closed,9,True,0,85.67,very_high_activity
CFS-PARCEL-0149801086,149801086,56118390090000,,CONCORD PARKWAY NORTH,review,luxury,estate,Concord,,C-2,unknown,high,review_sliver_overlap,9,2007-10-01,2025-09-12,7,1,3,167600.0,41900.0,commercial_new_construction,commercial_abc_store,closed,9,True,0,85.67,very_high_activity
CFS-PARCEL-0149758514,149758514,55187931960000,,STOUGH ROAD,review,luxury,commercial_large,Concord,,I-2,unknown,high,jurisdiction_code_semantics_review,8,2023-09-25,2024-10-24,2,0,8,723000.0,90375.0,commercial_new_construction,commercial_new,inspections,0,False,0,85.58,very_high_activity
CFS-PARCEL-0149736505,149736505,45997905260000,"WEDDINGTON RETAIL PARTNERS,LLC",AIRPORT,trusted,ultra_high,estate,Concord,,C-2-CU,unknown,high,jurisdiction_code_semantics_review,15,2017-04-03,2019-11-01,3,0,0,2825500.0,201821.42857142858,commercial_new_construction,,,0,False,0,85.35,very_high_activity
CFS-PARCEL-0149794648,149794648,56119599990000,DAVIDSON APARTMENTS,CONCORD PARKWAY NORTH,trusted,ultra_high,commercial_large,Concord,,RC,unknown,high,review_sliver_overlap,5,2019-06-12,2025-08-18,2,4,4,25000.0,5000.0,comm_extra_features,commercial_deck,closed,0,False,0,85.19,very_high_activity
CFS-PARCEL-0149726700,149726700,45899165350000,THE SHOPPES AT KINGS GRANT,CONCORD MILLS,trusted,ultra_high,estate,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,11,2007-09-01,2023-06-01,9,0,2,113129.0,28282.25,commercial_new_construction,commercial_upfit,inspections,0,False,0,85.16,very_high_activity
CFS-PARCEL-0149790275,149790275,56108888920000,CONCORD RETAIL INVESTMENT GROUP LLC,CONCORD PARKWAY NORTH,trusted,ultra_high,commercial_large,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,11,2010-07-14,2023-10-20,7,0,2,2175418.0,435083.6,other,commercial_upfit,,0,False,0,85.01,very_high_activity
CFS-PARCEL-0149751411,149751411,55092178890000,"BARNHARDT FAMILY ENTERPRISES, LLC",CONCORD PARKWAY SOUTH,trusted,high,estate,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,4,2025-11-07,2025-12-10,1,4,4,2099347.0,524836.75,upfit,commercial_upfit,inspections,0,False,0,84.97,very_high_activity
CFS-PARCEL-0149733163,149733163,46724305650000,MERCER ESTATES,MERCER ESTATES,trusted,high,residential_standard,Cabarrus County / Unincorporated,,CR,residential,high,safe_for_dashboard,4,2025-08-12,2025-09-11,1,4,4,1900000.0,475000.0,extra_feature,residential_pool,inspections,0,False,0,84.84,very_high_activity
CFS-PARCEL-0149773281,149773281,55435434920000,JERRY M DRAKE,MIDLAND COMMERCIAL,trusted,luxury,estate,Midland,,C 601-CZ,unknown,high,review_multi_jurisdiction,4,2025-04-17,2025-08-18,1,4,4,1473000.0,1473000.0,commercial_new_construction,commercial_new,inspections,0,False,0,84.5,very_high_activity
CFS-PARCEL-0149811948,149811948,56223800390000,,OLD EARNHARDT,review,ultra_high,commercial_large,Kannapolis,,R18,residential,high,review_sliver_overlap,20,2013-07-08,2014-01-17,2,0,0,0.0,,upfit,,,0,False,0,84.0,very_high_activity
CFS-PARCEL-0149735896,149735896,46806495590000,CONCORD AIRPORT BUSINESS PARK,AIRPORT,trusted,ultra_high,commercial_large,Concord,,I-2-CD,unknown,high,review_multi_jurisdiction,12,2017-08-02,2023-01-24,6,0,1,12222843.73,1111167.6118181818,other,,,0,False,0,84.0,very_high_activity
CFS-PARCEL-0149772192,149772192,55397521930000,EDGEWOOD HILLS,HWY 601 / 49,trusted,luxury,estate,Concord,,C-2,unknown,high,review_sliver_overlap,10,2013-01-22,2025-12-16,4,1,3,187786.0,46946.5,commercial_new_construction,commercial_upfit,inspections,0,False,0,83.82,very_high_activity
CFS-PARCEL-0149806407,149806407,56208882520000,SHELBY BROTHERS & HC LANDLORD,DOWNTOWN CONCORD,trusted,ultra_high,residential_standard,Concord,,CC,commercial,high,safe_for_dashboard,12,2016-12-15,2024-08-26,6,0,1,3869999.0,483749.875,other,commercial_upfit,issued,0,False,0,83.76,very_high_activity
CFS-PARCEL-0149828568,149828568,56802257450000,,LENTZ HARNESS SHOP RD,review,medium,commercial_large,Cabarrus County / Unincorporated,,AO,agricultural,high,safe_for_dashboard,10,2008-09-01,2025-12-31,8,1,1,174500.0,21812.5,other,commercial_upfit,issued,0,False,0,83.73,very_high_activity
CFS-PARCEL-0149731066,149731066,46718136990000,,POPLAR TENT WEST,review,luxury,commercial_large,Cabarrus County / Unincorporated,,LDR,residential,medium,review_multi_jurisdiction,11,2015-11-24,2025-11-19,6,1,1,140500.0,12772.727272727274,other,commercial_upfit,issued,0,False,0,83.44,very_high_activity
CFS-PARCEL-0149776915,149776915,55551062150000,,HWY 24 / 27,review,luxury,estate,Midland,,C24/27,unknown,high,review_sliver_overlap,10,2006-06-01,2025-01-28,7,1,1,431400.0,61628.57142857143,upfit,commercial_upfit,closed,0,False,0,82.9,very_high_activity
CFS-PARCEL-0149735746,149735746,46806049020000,WESTWINDS BUSINESS PARK,AIRPORT,trusted,luxury,estate,Concord,,I-2-CU,unknown,high,review_sliver_overlap,12,2008-04-01,2022-09-16,8,0,0,1894533.0,473633.25,commercial_new_construction,commercial_upfit,inspections,0,False,0,82.83,very_high_activity
CFS-PARCEL-0149797898,149797898,56131755970000,,BETHPAGE RD AREA,review,medium,residential_standard,Kannapolis,,R8,residential,high,review_sliver_overlap,4,2025-07-28,2025-09-05,1,4,4,405600.0,101400.0,new_construction,residential_new,inspections,4,True,0,82.82,very_high_activity
CFS-PARCEL-0149797899,149797899,56131755970000,,BETHPAGE RD AREA,review,medium,residential_standard,Kannapolis,,R8,residential,high,review_sliver_overlap,4,2025-07-28,2025-09-05,1,4,4,405600.0,101400.0,new_construction,residential_new,inspections,4,True,0,82.82,very_high_activity
CFS-PARCEL-0149801105,149801105,56118789920000,,CONCORD PARKWAY NORTH,review,ultra_high,estate,Concord,,O-I,unknown,high,review_sliver_overlap,8,2009-07-01,2025-12-02,8,1,2,1832290.0,305381.6666666667,upfit,commercial_upfit,closed,0,False,0,82.79,very_high_activity
CFS-PARCEL-0149826108,149826108,56605607490000,BRIGHTON PARK,BRIGHTON PARK,trusted,high,residential_standard,Mt. Pleasant,Mt. Pleasant,RM,residential,high,safe_for_dashboard,8,2022-08-22,2025-01-13,3,1,5,383182.0,47897.75,demolition,residential_demolition,issued,0,False,0,82.75,very_high_activity
CFS-PARCEL-0149727311,149727311,45984818210000,,CHARLOTTE MOTOR SPEEDWAY,review,ultra_high,commercial_large,Cabarrus County / Unincorporated,,LC-SU,commercial,high,review_multi_jurisdiction,13,2004-06-01,2022-05-23,8,0,0,80000.0,40000.0,other,residential_mobile,issued,0,False,0,82.71,very_high_activity
CFS-PARCEL-0149820784,149820784,56230021240000,,SOUTH CANNON BLVD,review,luxury,estate,Kannapolis,,GC,commercial,high,safe_for_dashboard,10,2011-08-09,2025-04-17,6,1,1,1545029.0,171669.88888888888,upfit,commercial_upfit,closed,0,False,0,82.57,very_high_activity
CFS-PARCEL-0149782442,149782442,55441611820000,BETHEL CHURCH OF MIDLAND,BETHEL ELEMENTARY SCHOOL,trusted,luxury,commercial_large,Midland,,CIV,unknown,medium,jurisdiction_code_semantics_review,11,2014-05-21,2024-07-29,5,0,3,284529.73,40647.10428571429,other,commercial_sign,closed,0,False,0,82.36,very_high_activity
CFS-PARCEL-0149797505,149797505,56131134490000,,OAKWOOD AVE WEST,review,ultra_high,estate,Kannapolis,,R4,residential,high,safe_for_dashboard,8,2012-12-05,2025-12-12,7,1,3,279676.0,39953.71428571428,upfit,commercial_upfit,closed,0,False,0,82.34,very_high_activity
CFS-PARCEL-0149758869,149758869,55194706110000,AQUAMARINE,CONCORD PARKWAY SOUTH,trusted,ultra_high,extreme_large,Concord,,I-2,unknown,high,review_sliver_overlap,4,2025-08-29,2025-10-10,1,4,4,253160.0,63290.0,other,commercial_tent,closed,0,False,0,82.21,very_high_activity
CFS-PARCEL-0149740960,149740960,46837905970000,BROOKWOOD ESTATES,LAKE HOWELL WATERSHED,trusted,high,estate,Cabarrus County / Unincorporated,,AO,agricultural,high,safe_for_dashboard,7,2013-03-13,2025-07-24,5,1,5,224668.0,32095.428571428572,remodel,residential_repair,closed,0,False,0,82.05,very_high_activity
CFS-PARCEL-0149805985,149805985,56208798140000,,DOWNTOWN CONCORD,review,ultra_high,residential_standard,Concord,,CC,commercial,high,safe_for_dashboard,6,2011-11-15,2025-01-15,5,2,3,14254076.0,2850815.2,commercial_new_construction,commercial_upfit,inspections,0,False,0,82.0,very_high_activity
CFS-PARCEL-0149755075,149755075,55171713120103,HERITAGE COMMONS,HARRISBURG,review,luxury,residential_standard,Harrisburg,,GC,commercial,high,safe_for_dashboard,7,2013-04-30,2025-10-01,4,1,5,779644.0,129940.66666666667,other,commercial_sign,closed,7,True,0,81.68,very_high_activity
CFS-PARCEL-0149755076,149755076,55171713120103,HERITAGE COMMONS,HARRISBURG,review,luxury,micro,Harrisburg,,GC,commercial,high,safe_for_dashboard,7,2013-04-30,2025-10-01,4,1,5,779644.0,129940.66666666667,other,commercial_sign,closed,7,True,0,81.68,very_high_activity
CFS-PARCEL-0149815874,149815874,56238797490000,,LAKE FISHER,review,ultra_high,commercial_large,Kannapolis,,R4,residential,high,review_sliver_overlap,12,2005-09-01,2024-08-05,7,0,1,157800.0,19725.0,other,commercial_upfit,closed,0,False,0,81.59,very_high_activity
CFS-PARCEL-0149759840,149759840,55250411690000,11255 LOWER ROCKY RIVER RD,PINE GROVE CHURCH RD,trusted,high,estate,Cabarrus County / Unincorporated,,CR,residential,high,safe_for_dashboard,9,2022-09-06,2023-05-31,2,0,6,728860.0,80984.44444444444,extra_feature,residential_accessory_structure,issued,0,False,0,81.59,very_high_activity
CFS-PARCEL-0149826984,149826984,56702395090000,TOWN OF MT PLEASANT,MT PLEASANT COMMERCIAL,trusted,luxury,commercial_large,Mt. Pleasant,,OI,office,high,review_sliver_overlap,10,2017-03-23,2024-02-19,5,0,3,2305753.86,384292.31,upfit,commercial_upfit,inspections,0,False,0,81.09,very_high_activity
CFS-PARCEL-0149727312,149727312,45985657920000,,CHARLOTTE MOTOR SPEEDWAY,review,luxury,residential_standard,Concord,,C-2,unknown,high,review_multi_jurisdiction,7,2017-05-19,2025-08-28,5,1,5,106347.0,17724.5,other,commercial_new,closed,7,True,0,81.08,very_high_activity
CFS-PARCEL-0149727313,149727313,45985657920000,,CHARLOTTE MOTOR SPEEDWAY,review,luxury,residential_standard,Concord,,C-2,unknown,high,review_multi_jurisdiction,7,2017-05-19,2025-08-28,5,1,5,106347.0,17724.5,other,commercial_new,closed,7,True,0,81.08,very_high_activity
CFS-PARCEL-0149727314,149727314,45985657920000,,CHARLOTTE MOTOR SPEEDWAY,review,luxury,residential_standard,Concord,,C-2,unknown,high,review_multi_jurisdiction,7,2017-05-19,2025-08-28,5,1,5,106347.0,17724.5,other,commercial_new,closed,7,True,0,81.08,very_high_activity
CFS-PARCEL-0149808497,149808497,56213801090001,,NE MEDICAL CENTER,review,ultra_high,residential_standard,Concord,,PID,unknown,high,jurisdiction_code_semantics_review,9,2004-10-01,2025-09-23,7,1,1,2244569.0,374094.8333333333,upfit,commercial_upfit,closed,0,False,0,81.05,very_high_activity
CFS-PARCEL-0149736211,149736211,46809802820000,POPLAR POINTE,AIRPORT,trusted,luxury,estate,Concord,,C-2-CD,unknown,high,review_multi_jurisdiction,13,2015-01-05,2019-04-18,5,0,0,2132190.0,164014.61538461538,other,,,0,False,0,80.99,very_high_activity
CFS-PARCEL-0149812195,149812195,56226733100000,REALTICORP,NORTHLIGHT,review,ultra_high,commercial_large,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,10,2003-04-01,2024-08-02,9,0,1,1891153.0,378230.6,commercial_new_construction,commercial_upfit,inspections,10,True,0,80.83,very_high_activity
CFS-PARCEL-0149812196,149812196,56226733100000,REALTICORP,NORTHLIGHT,review,ultra_high,commercial_large,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,10,2003-04-01,2024-08-02,9,0,1,1891153.0,378230.6,commercial_new_construction,commercial_upfit,inspections,10,True,0,80.83,very_high_activity
