official_parcel_id,objectid_1,pin14,dominant_zoning_code,dominant_zoning_general,dominant_zoning_label,zoning_overlap_count,dominant_overlap_pct,total_zoning_overlap_pct,zoning_assignment_confidence,has_multiple_zoning,zoning_join_status,parcel_quality_status,parcel_area_acres_calc
CFS-PARCEL-0149727440,149727440,45988231180000,LI,INDUSTRIAL,LI,1,0.153575,0.153575,low,False,single_zone_low_confidence,review,11.358006
CFS-PARCEL-0149763185,149763185,55285988340000,LDR,RESIDENTIAL,LDR,2,0.153899,0.153899,low,True,multi_zone_low_confidence,review,0.456745
CFS-PARCEL-0149735001,149735001,46728717930000,CR,RESIDENTIAL,CR,1,0.154831,0.154831,low,False,single_zone_low_confidence,trusted,4.197487
CFS-PARCEL-0149770992,149770992,55390542710000,MDR,RESIDENTIAL,MDR,1,0.156507,0.156507,low,False,single_zone_low_confidence,review,1.026561
CFS-PARCEL-0149820186,149820186,56319158990000,AO,AGRICULTURAL,AO,1,0.157272,0.157272,low,False,single_zone_low_confidence,review,0.872709
CFS-PARCEL-0149724184,149724184,249D034,LDR,RESIDENTIAL,LDR,1,0.161936,0.161936,low,False,single_zone_low_confidence,review,11.636221
CFS-PARCEL-0149764402,149764402,55287667270000,LDR,RESIDENTIAL,LDR,1,0.162798,0.162798,low,False,single_zone_low_confidence,trusted,0.295452
CFS-PARCEL-0149758904,149758904,55196226390000,MDR,RESIDENTIAL,MDR,1,0.164177,0.164177,low,False,single_zone_low_confidence,trusted,2.055452
CFS-PARCEL-0149757681,149757681,55183581220000,LDR,RESIDENTIAL,LDR,1,0.165043,0.165043,low,False,single_zone_low_confidence,trusted,0.319004
CFS-PARCEL-0149757232,149757232,55182571910000,LDR,RESIDENTIAL,LDR,1,0.167392,0.167392,low,False,single_zone_low_confidence,trusted,0.423939
CFS-PARCEL-0149822561,149822561,56407125120000,LDR,RESIDENTIAL,LDR,1,0.170054,0.170054,low,False,single_zone_low_confidence,trusted,0.362717
CFS-PARCEL-0149777249,149777249,55530964230000,CR,RESIDENTIAL,CR,1,0.171903,0.171903,low,False,single_zone_low_confidence,review,1.593145
CFS-PARCEL-0149826943,149826943,56332244490000,AO,AGRICULTURAL,AO,1,0.174437,0.174437,low,False,single_zone_low_confidence,review,1.830817
CFS-PARCEL-0149774507,149774507,55455660980000,CR,RESIDENTIAL,CR,1,0.175218,0.175218,low,False,single_zone_low_confidence,review,0.177391
CFS-PARCEL-0149774508,149774508,55455660980000,CR,RESIDENTIAL,CR,1,0.175218,0.175218,low,False,single_zone_low_confidence,review,0.177391
CFS-PARCEL-0149774509,149774509,55455660980000,CR,RESIDENTIAL,CR,1,0.175218,0.175218,low,False,single_zone_low_confidence,review,0.177391
CFS-PARCEL-0149822147,149822147,56407135170000,LDR,RESIDENTIAL,LDR,1,0.176031,0.176031,low,False,single_zone_low_confidence,trusted,0.252896
CFS-PARCEL-0149822047,149822047,56404456780000,AO,AGRICULTURAL,AO,1,0.180218,0.180218,low,False,single_zone_low_confidence,review,1.565051
CFS-PARCEL-0149771748,149771748,55280511690000,LI,INDUSTRIAL,LI,2,0.180564,0.186236,low,True,multi_zone_low_confidence,review,2.118224
CFS-PARCEL-0149745605,149745605,55064425250000,LDR,RESIDENTIAL,LDR,1,0.184964,0.184964,low,False,single_zone_low_confidence,trusted,0.860979
CFS-PARCEL-0149767428,149767428,55349671190000,CR,RESIDENTIAL,CR,1,0.185272,0.185272,low,False,single_zone_low_confidence,trusted,3.559892
CFS-PARCEL-0149773318,149773318,55440657200000,CR,RESIDENTIAL,CR,1,0.189568,0.189568,low,False,single_zone_low_confidence,trusted,16.071081
CFS-PARCEL-0149776662,149776662,55531979880000,HDR,RESIDENTIAL,HDR,1,0.190166,0.190166,low,False,single_zone_low_confidence,review,0.785786
CFS-PARCEL-0149821534,149821534,56333868760000,LC,COMMERCIAL,LC,1,0.190177,0.190177,low,False,single_zone_low_confidence,trusted,0.012126
CFS-PARCEL-0149775388,149775388,55459285730000,LDR,RESIDENTIAL,LDR,1,0.191839,0.191839,low,False,single_zone_low_confidence,trusted,0.346598
CFS-PARCEL-0149821996,149821996,56402075630000,LDR,RESIDENTIAL,LDR,1,0.192122,0.192122,low,False,single_zone_low_confidence,review,0.7588
CFS-PARCEL-0149767371,149767371,55344935750000,LC,COMMERCIAL,LC,1,0.197324,0.197324,low,False,single_zone_low_confidence,review,0.385146
CFS-PARCEL-0149767372,149767372,55344935750000,LC,COMMERCIAL,LC,1,0.197324,0.197324,low,False,single_zone_low_confidence,review,0.385146
CFS-PARCEL-0149749940,149749940,46847400920000,AO,AGRICULTURAL,AO,1,0.199338,0.199338,low,False,single_zone_low_confidence,trusted,1.326123
CFS-PARCEL-0149729928,149729928,46707501000000,LDR,RESIDENTIAL,LDR,1,0.204072,0.204072,low,False,single_zone_low_confidence,trusted,0.335311
CFS-PARCEL-0149781843,149781843,55430817770000,CR,RESIDENTIAL,CR,1,0.20514,0.20514,low,False,single_zone_low_confidence,review,14.445191
CFS-PARCEL-0149826844,149826844,56319114070000,AO,AGRICULTURAL,AO,2,0.207929,0.214783,low,True,multi_zone_low_confidence,review,0.779238
CFS-PARCEL-0149739999,149739999,46829216810000,AO,AGRICULTURAL,AO,1,0.210657,0.210657,low,False,single_zone_low_confidence,review,3.782912
CFS-PARCEL-0149732177,149732177,46725715690000,CR,RESIDENTIAL,CR,1,0.213222,0.213222,low,False,single_zone_low_confidence,trusted,0.290118
CFS-PARCEL-0149725646,149725646,249D072,LDR,RESIDENTIAL,LDR,1,0.217962,0.217962,low,False,single_zone_low_confidence,review,11.413863
CFS-PARCEL-0149725865,149725865,249E148,LI,INDUSTRIAL,LI,1,0.227593,0.227593,low,False,single_zone_low_confidence,review,0.304714
CFS-PARCEL-0149742990,149742990,46933328820000,AO,AGRICULTURAL,AO,1,0.228694,0.228694,low,False,single_zone_low_confidence,trusted,3.886784
CFS-PARCEL-0149771884,149771884,55395316230000,MDR,RESIDENTIAL,MDR,1,0.231855,0.231855,low,False,single_zone_low_confidence,review,0.099252
CFS-PARCEL-0149767552,149767552,55337722360000,CR,RESIDENTIAL,CR,1,0.233946,0.233946,low,False,single_zone_low_confidence,review,0.912798
CFS-PARCEL-0149755654,149755654,55173884140000,LDR,RESIDENTIAL,LDR,1,0.234157,0.234157,low,False,single_zone_low_confidence,review,51.545581
CFS-PARCEL-0149747815,149747815,55075443310000,LDR,RESIDENTIAL,LDR,5,0.236191,0.465597,low,True,multi_zone_low_confidence,review,77.981776
CFS-PARCEL-0149721874,149721874,00000,AO,AGRICULTURAL,AO,1,0.243344,0.243344,low,False,single_zone_low_confidence,review,4.613261
CFS-PARCEL-0149815940,149815940,56239336910000,LDR,RESIDENTIAL,LDR,1,0.247468,0.247468,low,False,single_zone_low_confidence,review,7.602473
CFS-PARCEL-0149721873,149721873,00000,AO,AGRICULTURAL,AO,1,0.249574,0.249574,low,False,single_zone_low_confidence,review,4.438827
CFS-PARCEL-0149721162,149721162,00000,AO,AGRICULTURAL,AO,1,0.251508,0.251508,low,False,single_zone_low_confidence,review,4.577533
CFS-PARCEL-0149785268,149785268,55542137510000,GI,INDUSTRIAL,GI,1,0.254582,0.254582,low,False,single_zone_low_confidence,review,1.748165
CFS-PARCEL-0149827009,149827009,56334510920000,LDR,RESIDENTIAL,LDR,1,0.258653,0.258653,low,False,single_zone_low_confidence,review,1.151021
CFS-PARCEL-0149737467,149737467,46811644060000,OI,OFFICE,OI,1,0.261267,0.261267,low,False,single_zone_low_confidence,trusted,0.155733
CFS-PARCEL-0149721161,149721161,00000,AO,AGRICULTURAL,AO,1,0.263789,0.263789,low,False,single_zone_low_confidence,review,3.150148
CFS-PARCEL-0149767055,149767055,55344934630000,LC,COMMERCIAL,LC,1,0.264872,0.264872,low,False,single_zone_low_confidence,review,0.373975
CFS-PARCEL-0149767056,149767056,55344934630000,LC,COMMERCIAL,LC,1,0.264872,0.264872,low,False,single_zone_low_confidence,review,0.373975
CFS-PARCEL-0149826942,149826942,56332206920000,AO,AGRICULTURAL,AO,1,0.267804,0.267804,low,False,single_zone_low_confidence,review,1.003215
CFS-PARCEL-0149763643,149763643,55281393480000,LDR,RESIDENTIAL,LDR,2,0.269353,0.269679,low,True,multi_zone_low_confidence,trusted,2.538067
CFS-PARCEL-0149816527,149816527,56238200030000,MDR,RESIDENTIAL,MDR,1,0.276537,0.276537,low,False,single_zone_low_confidence,trusted,3.155207
CFS-PARCEL-0149821607,149821607,56400811770000,LDR,RESIDENTIAL,LDR,1,0.280511,0.280511,low,False,single_zone_low_confidence,review,2.201653
CFS-PARCEL-0149787992,149787992,56037876670000,LDR,RESIDENTIAL,LDR,1,0.28057,0.28057,low,False,single_zone_low_confidence,trusted,0.58334
CFS-PARCEL-0149725687,149725687,249E033,LI,INDUSTRIAL,LI,1,0.281194,0.281194,low,False,single_zone_low_confidence,review,3.434131
CFS-PARCEL-0149756329,149756329,55179317480000,LDR,RESIDENTIAL,LDR,1,0.289417,0.289417,low,False,single_zone_low_confidence,review,0.757686
CFS-PARCEL-0149776799,149776799,55545829390000,LDR,RESIDENTIAL,LDR,1,0.292398,0.292398,low,False,single_zone_low_confidence,review,1.033793
CFS-PARCEL-0149725811,149725811,249E053000001,LDR,RESIDENTIAL,LDR,2,0.295681,0.29597,low,True,multi_zone_low_confidence,review,8.907857
CFS-PARCEL-0149770138,149770138,55384866190000,MDR,RESIDENTIAL,MDR,1,0.296945,0.296945,low,False,single_zone_low_confidence,trusted,0.723845
CFS-PARCEL-0149761333,149761333,55169723840000,CR,RESIDENTIAL,CR,1,0.297259,0.297259,low,False,single_zone_low_confidence,trusted,2.466695
CFS-PARCEL-0149811905,149811905,56223511850000,MDR,RESIDENTIAL,MDR,1,0.29876,0.29876,low,False,single_zone_low_confidence,review,0.306555
CFS-PARCEL-0149821989,149821989,56401059120000,LDR,RESIDENTIAL,LDR,1,0.30795,0.30795,low,False,single_zone_low_confidence,review,6.091111
CFS-PARCEL-0149764464,149764464,55283970040000,LDR,RESIDENTIAL,LDR,1,0.313448,0.313448,low,False,single_zone_low_confidence,trusted,0.971854
CFS-PARCEL-0149820478,149820478,56331296970000,AO,AGRICULTURAL,AO,1,0.313784,0.313784,low,False,single_zone_low_confidence,review,0.393676
CFS-PARCEL-0149752940,149752940,55160218140000,CR,RESIDENTIAL,CR,1,0.317761,0.317761,low,False,single_zone_low_confidence,trusted,7.423741
CFS-PARCEL-0149828014,149828014,56716382550000,AO,AGRICULTURAL,AO,1,0.321826,0.321826,low,False,single_zone_low_confidence,review,4.543735
CFS-PARCEL-0149751827,149751827,46935308570000,AO,AGRICULTURAL,AO,1,0.322126,0.322126,low,False,single_zone_low_confidence,trusted,0.414192
CFS-PARCEL-0149761314,149761314,55264710150000,CR,RESIDENTIAL,CR,1,0.328765,0.328765,low,False,single_zone_low_confidence,trusted,7.15002
CFS-PARCEL-0149822755,149822755,56239393610000,LDR,RESIDENTIAL,LDR,1,0.331301,0.331301,low,False,single_zone_low_confidence,review,3.929813
CFS-PARCEL-0149777232,149777232,55344936770000,LC,COMMERCIAL,LC,1,0.33492,0.33492,low,False,single_zone_low_confidence,review,0.487446
CFS-PARCEL-0149773740,149773740,55438859600000,GI,INDUSTRIAL,GI,1,0.335649,0.335649,low,False,single_zone_low_confidence,review,6.549407
CFS-PARCEL-0149770037,149770037,55384721480000,LDR,RESIDENTIAL,LDR,1,0.354485,0.354485,low,False,single_zone_low_confidence,trusted,1.124775
CFS-PARCEL-0149726262,149726262,45894378180000,LI,INDUSTRIAL,LI,1,0.356851,0.356851,low,False,single_zone_low_confidence,trusted,7.733154
CFS-PARCEL-0149772033,149772033,55395336250000,MDR,RESIDENTIAL,MDR,1,0.36078,0.36078,low,False,single_zone_low_confidence,review,0.234916
CFS-PARCEL-0149826368,149826368,56617168910000,AO,AGRICULTURAL,AO,1,0.374663,0.374663,low,False,single_zone_low_confidence,review,4.995607
CFS-PARCEL-0149820879,149820879,56334437960000,LDR,RESIDENTIAL,LDR,1,0.384169,0.384169,low,False,single_zone_low_confidence,review,1.359521
CFS-PARCEL-0149820061,149820061,56313359170000,LDR,RESIDENTIAL,LDR,1,0.399788,0.399788,low,False,single_zone_low_confidence,review,0.934415
CFS-PARCEL-0149764571,149764571,55293273290000,LI,INDUSTRIAL,LI,1,0.403647,0.403647,low,False,single_zone_low_confidence,review,8.331374
CFS-PARCEL-0149743544,149743544,55055429350000,CR,RESIDENTIAL,CR,1,0.410505,0.410505,low,False,single_zone_low_confidence,review,0.933691
CFS-PARCEL-0149826778,149826778,56315599790000,LDR,RESIDENTIAL,LDR,1,0.41086,0.41086,low,False,single_zone_low_confidence,review,0.765531
CFS-PARCEL-0149724271,149724271,249E139,LI,INDUSTRIAL,LI,1,0.41235,0.41235,low,False,single_zone_low_confidence,review,0.265711
CFS-PARCEL-0149824452,149824452,56604279480000,CR,RESIDENTIAL,CR,1,0.413272,0.413272,low,False,single_zone_low_confidence,review,19.99327
CFS-PARCEL-0149762133,149762133,55172010060000,LDR,RESIDENTIAL,LDR,1,0.416315,0.416315,low,False,single_zone_low_confidence,review,64.086548
CFS-PARCEL-0149822145,149822145,56400580330000,LDR,RESIDENTIAL,LDR,1,0.417183,0.417183,low,False,single_zone_low_confidence,review,1.062949
CFS-PARCEL-0149811907,149811907,56223521130000,MDR,RESIDENTIAL,MDR,1,0.417541,0.417541,low,False,single_zone_low_confidence,review,0.102772
CFS-PARCEL-0149819586,149819586,56316600240000,LDR,RESIDENTIAL,LDR,1,0.418372,0.418372,low,False,single_zone_low_confidence,review,0.695883
CFS-PARCEL-0149826846,149826846,56319332100000,LDR,RESIDENTIAL,LDR,1,0.423872,0.423872,low,False,single_zone_low_confidence,review,2.508631
CFS-PARCEL-0149821337,149821337,56334503570000,LDR,RESIDENTIAL,LDR,1,0.433467,0.433467,low,False,single_zone_low_confidence,review,0.995533
CFS-PARCEL-0149776632,149776632,55331787350000,CR,RESIDENTIAL,CR,1,0.435801,0.435801,low,False,single_zone_low_confidence,trusted,4.528944
CFS-PARCEL-0149819587,149819587,56316600690000,LDR,RESIDENTIAL,LDR,1,0.436173,0.436173,low,False,single_zone_low_confidence,review,0.51845
CFS-PARCEL-0149765260,149765260,55295255790000,OI,OFFICE,OI,2,0.438988,0.823803,low,True,multi_zone_low_confidence,review,24.212788
CFS-PARCEL-0149766997,149766997,55331803040000,CR,RESIDENTIAL,CR,1,0.439142,0.439142,low,False,single_zone_low_confidence,review,2.319508
CFS-PARCEL-0149781214,149781214,55795677910000,AO,AGRICULTURAL,AO,1,0.448053,0.448053,low,False,single_zone_low_confidence,trusted,9.723316
CFS-PARCEL-0149768848,149768848,55378690130000,AO,AGRICULTURAL,AO,1,0.458276,0.458276,low,False,single_zone_low_confidence,review,2.955674
CFS-PARCEL-0149782351,149782351,55439672680000,CR,RESIDENTIAL,CR,3,0.472098,0.612202,low,True,multi_zone_low_confidence,review,52.786465
CFS-PARCEL-0149821987,149821987,56400583700000,LDR,RESIDENTIAL,LDR,1,0.478962,0.478962,low,False,single_zone_low_confidence,review,1.487201
CFS-PARCEL-0149824463,149824463,56604369900000,CR,RESIDENTIAL,CR,1,0.479686,0.479686,low,False,single_zone_low_confidence,review,16.314673
CFS-PARCEL-0149820193,149820193,56318464740000,LDR,RESIDENTIAL,LDR,2,0.48038,0.482565,low,True,multi_zone_low_confidence,review,76.724655
CFS-PARCEL-0149755475,149755475,55069819880000,LDR,RESIDENTIAL,LDR,1,0.4837,0.4837,low,False,single_zone_low_confidence,review,168.309617
CFS-PARCEL-0149757025,149757025,55080323550000,GI,INDUSTRIAL,GI,1,0.488198,0.488198,low,False,single_zone_low_confidence,review,4.079848
CFS-PARCEL-0149815736,149815736,56239291730000,LDR,RESIDENTIAL,LDR,3,0.493948,0.516378,low,True,multi_zone_low_confidence,review,2.989339
CFS-PARCEL-0149736849,149736849,46705957410000,LDR,RESIDENTIAL,LDR,1,0.497783,0.497783,low,False,single_zone_low_confidence,trusted,0.332193
CFS-PARCEL-0149777956,149777956,55374360460000,CR,RESIDENTIAL,CR,4,0.498149,0.500624,low,True,multi_zone_low_confidence,review,259.978096
CFS-PARCEL-0149777957,149777957,55374360460000,CR,RESIDENTIAL,CR,4,0.498149,0.500624,low,True,multi_zone_low_confidence,review,259.978096
CFS-PARCEL-0149822186,149822186,56407351330000,LDR-SU,RESIDENTIAL,LDR-SU,2,0.498982,0.996889,low,True,multi_zone_low_confidence,review,1.126077
CFS-PARCEL-0149777275,149777275,55565363980000,AO,AGRICULTURAL,AO,2,0.5006,1.0,low,True,multi_zone_low_confidence,review,233.261918
CFS-PARCEL-0149768785,149768785,55382358240000,LDR,RESIDENTIAL,LDR,2,0.50147,0.997554,low,True,multi_zone_low_confidence,trusted,0.294257
CFS-PARCEL-0149727411,149727411,45983664050000,GC,COMMERCIAL,GC,1,0.504063,0.504063,low,False,single_zone_low_confidence,review,2.863012
CFS-PARCEL-0149820588,149820588,56333462170000,LDR,RESIDENTIAL,LDR,1,0.513252,0.513252,low,False,single_zone_low_confidence,review,0.864501
CFS-PARCEL-0149720869,149720869,00000,CR,RESIDENTIAL,CR,1,0.515729,0.515729,low,False,single_zone_low_confidence,review,0.594263
CFS-PARCEL-0149830145,149830145,66030000000000,AO,AGRICULTURAL,AO,2,0.516738,0.99957,low,True,multi_zone_low_confidence,review,10.423786
CFS-PARCEL-0149741369,149741369,46910428860000,CR,RESIDENTIAL,CR,2,0.517748,1.0,low,True,multi_zone_low_confidence,review,1.811102
CFS-PARCEL-0149728749,149728749,46705967320000,LDR,RESIDENTIAL,LDR,1,0.517857,0.517857,low,False,single_zone_low_confidence,trusted,0.308267
CFS-PARCEL-0149776095,149776095,55491166480000,LDR,RESIDENTIAL,LDR,1,0.51907,0.51907,low,False,single_zone_low_confidence,review,0.347456
CFS-PARCEL-0149727161,149727161,45988276020000,LI,INDUSTRIAL,LI,1,0.522038,0.522038,low,False,single_zone_low_confidence,review,2.98208
CFS-PARCEL-0149734611,149734611,45892767620000,LDR,RESIDENTIAL,LDR,1,0.52328,0.52328,low,False,single_zone_low_confidence,trusted,4.684957
CFS-PARCEL-0149820791,149820791,56333494190000,LDR,RESIDENTIAL,LDR,1,0.525232,0.525232,low,False,single_zone_low_confidence,review,1.86007
CFS-PARCEL-0149731652,149731652,46717030690000,LDR,RESIDENTIAL,LDR,1,0.532577,0.532577,low,False,single_zone_low_confidence,trusted,0.303385
CFS-PARCEL-0149781840,149781840,55429673220000,CR,RESIDENTIAL,CR,1,0.536488,0.536488,low,False,single_zone_low_confidence,review,0.003573
CFS-PARCEL-0149777048,149777048,55555323630000,LDR,RESIDENTIAL,LDR,5,0.538083,0.936812,low,True,multi_zone_low_confidence,review,89.457063
CFS-PARCEL-0149780702,149780702,55798975800000,AO,AGRICULTURAL,AO,1,0.539519,0.539519,low,False,single_zone_low_confidence,review,344.521667
CFS-PARCEL-0149780703,149780703,55798975800000,AO,AGRICULTURAL,AO,1,0.539519,0.539519,low,False,single_zone_low_confidence,review,344.521667
CFS-PARCEL-0149780704,149780704,55798975800000,AO,AGRICULTURAL,AO,1,0.539519,0.539519,low,False,single_zone_low_confidence,review,344.521667
CFS-PARCEL-0149777455,149777455,55543093300000,OI,OFFICE,OI,2,0.539724,1.0,low,True,multi_zone_low_confidence,review,0.343771
CFS-PARCEL-0149729122,149729122,46706969660000,LDR,RESIDENTIAL,LDR,1,0.546736,0.546736,low,False,single_zone_low_confidence,trusted,0.308055
CFS-PARCEL-0149821907,149821907,56400466860000,LDR,RESIDENTIAL,LDR,1,0.547735,0.547735,low,False,single_zone_low_confidence,review,0.949097
CFS-PARCEL-0149825193,149825193,56515452910000,AO,AGRICULTURAL,AO,2,0.549927,1.0,low,True,multi_zone_low_confidence,trusted,14.386691
CFS-PARCEL-0149822392,149822392,56400653480000,LDR,RESIDENTIAL,LDR,1,0.551329,0.551329,low,False,single_zone_low_confidence,review,1.158603
CFS-PARCEL-0149720747,149720747,10000000000,AO,AGRICULTURAL,AO,1,0.55177,0.55177,low,False,single_zone_low_confidence,review,0.32977
CFS-PARCEL-0149820107,149820107,56314459520000,LDR,RESIDENTIAL,LDR,1,0.551912,0.551912,low,False,single_zone_low_confidence,review,8.389706
CFS-PARCEL-0149811373,149811373,56223429880000,MDR,RESIDENTIAL,MDR,1,0.553958,0.553958,low,False,single_zone_low_confidence,review,2.184671
CFS-PARCEL-0149741450,149741450,46912764790000,CR,RESIDENTIAL,CR,2,0.555882,1.0,low,True,multi_zone_low_confidence,trusted,1.830106
CFS-PARCEL-0149820130,149820130,56315589240000,LDR,RESIDENTIAL,LDR,1,0.556441,0.556441,low,False,single_zone_low_confidence,trusted,2.431344
CFS-PARCEL-0149822124,149822124,56405252730000,AO,AGRICULTURAL,AO,2,0.560679,0.997541,low,True,multi_zone_low_confidence,trusted,11.747694
CFS-PARCEL-0149736850,149736850,46705977160000,LDR,RESIDENTIAL,LDR,1,0.567722,0.567722,low,False,single_zone_low_confidence,trusted,0.309903
CFS-PARCEL-0149743798,149743798,55056470070000,CR,RESIDENTIAL,CR,1,0.569268,0.569268,low,False,single_zone_low_confidence,review,1.456635
CFS-PARCEL-0149725867,149725867,249E161,LDR,RESIDENTIAL,LDR,1,0.571354,0.571354,low,False,single_zone_low_confidence,review,2.5766
CFS-PARCEL-0149772287,149772287,55425932520000,CR,RESIDENTIAL,CR,2,0.574373,1.0,low,True,multi_zone_low_confidence,review,5.376296
CFS-PARCEL-0149820759,149820759,56331238410000,AO,AGRICULTURAL,AO,1,0.576124,0.576124,low,False,single_zone_low_confidence,review,0.798363
CFS-PARCEL-0149768348,149768348,55373832350000,LDR,RESIDENTIAL,LDR,2,0.578002,0.998972,low,True,multi_zone_low_confidence,trusted,3.039615
CFS-PARCEL-0149820158,149820158,56315568750000,LDR,RESIDENTIAL,LDR,1,0.578649,0.578649,low,False,single_zone_low_confidence,review,1.492308
CFS-PARCEL-0149757348,149757348,55183157410000,LDR,RESIDENTIAL,LDR,2,0.58035,0.586037,low,True,multi_zone_low_confidence,review,27.687429
CFS-PARCEL-0149729768,149729768,46705906210000,LDR,RESIDENTIAL,LDR,1,0.581591,0.581591,low,False,single_zone_low_confidence,trusted,0.515722
CFS-PARCEL-0149820204,149820204,56318180270000,LDR,RESIDENTIAL,LDR,1,0.583673,0.583673,low,False,single_zone_low_confidence,review,5.061851
